cluster,sessions,pct_subset_sessions,players,pct_subset_players,duration_minutes_median,duration_minutes_p95,no_event_rate_pct,missing_mode_rate_pct,first_session_rate_pct,has_next_session_return_rate_pct,median_trajectory_position_pct,trajectory_first_pct,trajectory_early_pct,trajectory_middle_pct,trajectory_late_pct,trajectory_last_pct,median_minimal_sessions_per_player,max_minimal_sessions_per_player,sensitivity,subset_sessions,subset_players,bic,aic,minimal_cluster_found
1,5318,5.513166079203815,3150,31.563126252505008,0.5833333333333334,7.421666666666654,98.21361414065439,98.66491162091012,11.01918014291087,67.619405791651,75.73027718550107,11.01918014291087,8.443023693117715,13.463708160962767,16.92365550959007,50.15043249341857,1.0,33,exclude_2023_01_31_to_2023_02_07,96460,9980,1181491.3658939574,1180979.6141745017,True
3,3946,4.845879896843916,2309,29.08793146888385,0.5666666666666667,8.645833333333332,98.12468322351748,98.55549923973645,12.062848454130766,75.95032944754182,68.0,12.062848454130766,10.03547896604156,15.331981753674606,19.3613786112519,43.20831221490117,1.0,33,pre_2023_01_31_only,81430,7938,966628.8401531234,966126.2352052624,True
