candidate,space,model,k,cluster,size,pct,players,primary_mode_top,primary_mode_top_pct,zero_duration_pct,long_over_12h_pct,completion_ratio_gt_1_pct,exit_ratio_gt_1_pct,duration_minutes_mean,duration_minutes_median,days_since_previous_session_mean,days_since_previous_session_median,player_lifetime_days_mean,player_lifetime_days_median,jobs_started_mean,jobs_started_median,jobs_resumed_mean,jobs_resumed_median,jobs_completed_mean,jobs_completed_median,jobs_exited_mean,jobs_exited_median,tasks_completed_mean,tasks_completed_median,items_purchased_mean,items_purchased_median,job_completion_ratio_mean,job_completion_ratio_median,job_exit_ratio_mean,job_exit_ratio_median,progression_gain_mean,progression_gain_median,campaign_progression_gain_mean,campaign_progression_gain_median,mode_diversity_mean,mode_diversity_median,first_session_mean,no_started_or_resumed_job_mean,log_duration_minutes_mean,log_gap_days_mean,log_jobs_started_mean,log_jobs_resumed_mean,log_tasks_completed_mean,purchase_any_mean,job_completion_ratio_capped_mean,job_exit_ratio_capped_mean,PC1_mean,PC2_mean,PC3_mean,PC4_mean,PC5_mean
pc1_pc5_gmm_diag_k5,pc1_pc5,gmm_diag,5,2,35784,33.81655294940369,6154,Career,81.56718086295551,0.0,0.18443997317236754,0.00558909009613235,0.002794545048066175,43.76933126537,28.73333333333333,4.3746563494647,0.7417592592592592,42.56836116978362,21.918055555555554,0.3951207243460765,0.0,0.6395316342499441,1.0,0.08308182427900737,0.0,1.0260731052984575,1.0,0.17887882852671586,0.0,0.606332439078918,0.0,0.07847241629869765,0.0,0.9920090054710814,1.0,0.1466877362281992,0.06225256499999995,2.206838346285006e-06,0.0,1.0,1.0,0.019897160742231166,5.58909009613235e-05,3.2669526309026025,0.8165093881461829,0.26815738650552684,0.43990440585685353,0.10287788400102306,0.07184775318578135,0.07841213950368879,0.9919256157435232,1.4272034758442707,1.0763137813183947,-0.5185719083535859,-0.06900334774032353,0.2610084529786131
pc1_pc5_gmm_diag_k5,pc1_pc5,gmm_diag,5,3,7158,6.764444612447789,3293,Career,67.77032690695725,0.0,0.9918971779826767,0.11176306230790724,0.4191114836546521,139.9300409797895,92.15,5.874147270102358,0.7401851851851852,36.1652833853342,12.963119212962962,4.234283319362951,3.0,0.8378038558256496,1.0,3.416736518580609,2.0,4.994411846884605,3.0,4.410729253981559,3.0,7.539536183291422,0.0,0.5798156436527951,0.6,0.9771941633640316,1.0,0.7781355195259531,1.0,0.04474722621899661,0.0,2.071109248393406,2.0,0.1138586197261805,0.0,4.477739612112288,0.7661542438195341,1.3690739169740715,0.4950623297573503,1.2596768436601882,0.43112601285275215,0.5651039838866507,0.9756911002851094,-1.7785087979686665,-0.3957417170828437,0.8722356985344865,-3.3050964559792533,-0.04940477346686725
pc1_pc5_gmm_diag_k5,pc1_pc5,gmm_diag,5,4,7522,7.10843145778601,3988,(missing),99.02951342727998,0.05317734645041213,0.09306035628822122,0.0,0.0,3.8662744837365945,0.65,24.958262831748133,2.589976851851852,77.59251708722316,55.04605324074074,0.00026588673225206064,0.0,0.0,0.0,0.0017282637596383941,0.0,0.009306035628822122,0.0,0.003323584153150758,0.0,0.22095187450146236,0.0,0.0,0.0,0.0,0.0,0.00958527458333333,0.0,0.0,0.0,1.0,1.0,0.09611805370911991,0.999734113267748,0.6941175688480455,1.6008603649932827,0.0001842986388088129,0.0,0.0019562211940887383,0.007178941770805637,0.0,0.0,5.062607204082031,-3.0290869674443655,1.2649936868694298,0.11388483525360209,-0.8015743027229827
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,0,12608,11.914797104462378,5070,Career,94.4876269035533,0.0,2.1256345177664975,0.26173857868020306,0.38864213197969544,228.2519749365482,181.20833333333331,5.754921280249699,0.8076157407407407,26.881171191094133,6.823894675925926,4.886659263959391,4.0,0.7802189086294417,1.0,4.837325507614213,4.0,5.644511421319797,5.0,6.578759517766497,5.0,10.561548223350254,3.0,0.8557947481752951,0.8421052631578947,0.9970579046994332,1.0,0.9894908424459616,1.0,0.0930403423611992,0.07894736,1.2132772842639594,1.0,0.016021573604060913,0.0,5.209308140993649,0.916928234851149,1.6143329928851065,0.4844796537128942,1.8648436379315736,0.9068845177664975,0.8457391458202039,0.9960924184618974,-2.794772348035618,-0.5961966925743187,1.0813143193619006,-0.02395929216429691,-0.06212987868078144
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,1,20684,19.546768980702716,5239,Career,55.598530264939086,0.0,0.2610713595049313,0.024173274028234385,0.043511893250821894,56.58029555856378,36.69166666666666,10.169837785427227,1.1094675925925923,54.460061655278366,35.97856481481482,1.0513923805840264,1.0,0.16906787855347127,0.0,0.4027750918584413,0.0,1.2138367820537614,1.0,0.5448172500483466,0.0,0.6402049893637595,0.0,0.29234596274421215,0.0,0.9956252303960679,1.0,0.09897887899699369,0.0,0.00028417128250447896,0.0,1.0435602397988784,1.0,0.019773738155095727,0.0,3.528198239349408,1.2976842228332166,0.6611381668889642,0.1162817002839995,0.3104344669963834,0.06198027460839296,0.29210423000392977,0.9953093662820989,0.9689445565262488,0.3078777429782646,-0.4254743940941666,-0.1296111807117258,1.2268817827364533
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,2,35633,33.67385510971668,6310,Career,93.68001571576909,0.0,0.35360480453512194,0.10383633149047232,0.19083433895546262,97.56432894601447,72.91666666666667,2.389839593590612,0.6871296296296296,31.757525665451606,12.793541666666666,1.5056268066118486,1.0,0.8526366009036567,1.0,1.5192939129458647,1.0,2.3383941851654364,2.0,2.0351640333398815,2.0,2.887295484522774,0.0,0.6622370073116741,0.6666666666666666,0.9872812455238185,1.0,0.8810905603117811,1.0,0.016924731783880095,0.0,1.0784385260853704,1.0,0.0012348104285353463,0.0,4.31068674087681,0.6904851979929965,0.8212918883126492,0.5599838717707228,1.0027349576119173,0.3903684786574243,0.6584572712991764,0.9860043392852197,-1.0297682676201914,0.3228336736214661,0.387906937941477,0.163649987568146,-0.2570945700683848
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,3,19732,18.64711107751044,4302,Career,99.1485911210217,0.0,0.16217311980539226,0.0,0.0,40.639211264274614,26.816666666666663,1.0059389351828256,0.5410185185185186,35.629312965027665,17.22556712962963,0.03942833975268599,0.0,1.0189539833772552,1.0,0.011352118386377457,0.0,1.0464220555442936,1.0,0.08225217920129739,0.0,0.5048651935941618,0.0,0.010266740996013244,0.0,0.9884282721805526,1.0,0.22208537992797078,0.17522375,1.3356915541569332e-06,0.0,1.024427326170687,1.0,0.005625380093249544,0.0,3.192920890932493,0.5267266549388419,0.026778263922745224,0.6974389347201717,0.046037207365099975,0.06877153861747415,0.010266740996013244,0.9884282721805526,1.5340827791573497,1.583053000851822,-0.42035441196356904,-0.16431252062113788,-0.41618964889292887
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,4,9580,9.05328016027519,9354,Career,93.45511482254697,0.0,0.49060542797494777,0.15657620041753653,0.3757828810020877,91.58012352122476,60.49166666666666,0.3845360805019896,0.13091435185185185,1.2206304934566612,0.0,3.269206680584551,2.0,0.032463465553235905,0.0,2.6272442588726515,2.0,3.2949895615866387,2.0,3.75615866388309,2.0,3.2960334029227556,0.0,0.7496741760801053,0.75,0.9998229557514917,1.0,0.8629148042297243,1.0,0.038476540389352804,0.02631579,1.0836116910229645,1.0,0.9747390396659708,0.0,4.0406502778265105,0.006639440573367341,1.3196733735353903,0.022501959619430374,1.2478686171474849,0.4364300626304802,0.7463147467133692,0.9973315301624669,-1.7391057661953746,-1.952689628391212,-2.0738467663641735,-0.04791810629975879,-0.12247002605184472
pc1_pc5_kmeans_k6,pc1_pc5,kmeans,6,5,7581,7.16418756733259,4005,(missing),98.28518665083762,0.052763487666534756,0.09233610341643582,0.0,0.0,3.9331574550411115,0.65,24.785428505976416,2.5461921296296297,77.46843297327139,54.83365740740741,0.007123070834982192,0.0,0.00026381743833267377,0.0,0.0019786307874950534,0.0,0.009629336499142594,0.0,0.003561535417491096,0.0,0.2295211713494262,0.0,0.0,0.0,0.0,0.0,0.007501519239130433,0.0,0.0002192985833333333,0.0,0.9997361825616673,1.0,0.09629336499142593,0.9926131117266851,0.6966541083448392,1.5941119078877035,0.0049373364661966825,0.00018286431356284006,0.0021238609923565992,0.007782614430813877,0.0,0.0,5.049292320112556,-3.0187129403455297,1.2540428423551222,0.11250316919680828,-0.7976416656027977
pc1_pc5_kmeans_k7,pc1_pc5,kmeans,7,0,21734,20.539038726870665,4914,Career,58.50740774822858,0.0,0.3266770957946075,0.09662280298150364,0.16103800496917273,74.31077344253244,51.71666666666667,5.854485963386433,0.9150405092592593,46.61786279029444,26.24205439814815,1.5237416030183124,1.0,0.04168583785773443,0.0,0.869697248550658,1.0,1.558847888101592,1.0,1.169872089813196,1.0,1.353317382902365,0.0,0.49000798952687047,0.5,0.9960026303581382,1.0,0.30069760709783416,0.0,0.0049119580595950235,0.0,1.000368086868501,1.0,0.0,0.0,3.923936303500902,1.0190673100195373,0.8634705356744149,0.028894420980367645,0.5929968345709674,0.1483390080058894,0.4881644877937948,0.9949643186499084,0.2085655643007644,-0.06732064872434904,-0.4103165170341437,0.14277342362956727,1.1557329653982031
