session_id,label
p1227_s0033,0
p1227_s0034,2
p1227_s0035,2
p1227_s0036,2
p1227_s0037,0
p1227_s0038,0
p1227_s0039,2
p1227_s0040,2
p1227_s0041,2
p1227_s0042,2
p1227_s0043,2
p1228_s0001,2
p1229_s0001,1
p1229_s0002,2
p1229_s0003,2
p123_s0001,1
p1230_s0001,1
p1230_s0002,0
p1231_s0001,1
p1231_s0002,0
p1231_s0003,1
p1231_s0004,0
p1231_s0005,2
p1231_s0006,2
p1231_s0007,2
p1231_s0008,2
p1231_s0009,0
p1231_s0010,2
p1231_s0011,2
p1231_s0012,2
p1231_s0013,2
p1231_s0014,0
p1231_s0015,2
p1231_s0016,0
p1231_s0017,2
p1231_s0018,2
p1231_s0019,2
p1231_s0020,2
p1231_s0021,2
p1231_s0022,0
p1231_s0023,2
p1231_s0024,2
p1231_s0025,0
p1231_s0026,0
p1231_s0027,2
p1231_s0028,2
p1231_s0029,2
p1231_s0030,2
p1231_s0031,2
p1231_s0032,2
p1231_s0033,0
p1231_s0034,2
p1231_s0035,2
p1231_s0036,0
p1231_s0037,2
p1231_s0038,2
p1231_s0039,0
p1231_s0040,2
p1231_s0041,0
p1231_s0042,2
p1231_s0043,0
p1232_s0001,1
p1233_s0001,1
p1234_s0001,1
p1235_s0001,1
p1235_s0002,0
p1235_s0003,0
p1235_s0004,0
p1235_s0005,0
p1235_s0006,2
p1235_s0007,2
p1235_s0008,2
p1235_s0009,0
p1235_s0010,2
p1235_s0011,2
p1235_s0012,0
p1235_s0013,0
p1235_s0014,2
p1235_s0015,0
p1235_s0016,2
p1235_s0017,2
p1235_s0018,0
p1235_s0019,0
p1235_s0020,0
p1235_s0021,0
p1235_s0022,2
p1235_s0023,0
p1235_s0024,0
p1235_s0025,2
p1235_s0026,2
p1235_s0027,2
p1235_s0028,2
p1235_s0029,2
p1235_s0030,0
p1235_s0031,0
p1235_s0032,2
p1235_s0033,2
p1235_s0034,0
p1235_s0035,2
p1235_s0036,2
p1235_s0037,2
p1235_s0038,2
p1235_s0039,2
p1235_s0040,2
p1235_s0041,2
p1235_s0042,2
p1235_s0043,0
p1235_s0044,2
p1235_s0045,0
p1235_s0046,2
p1235_s0047,0
p1235_s0048,0
p1235_s0049,0
p1235_s0050,0
p1235_s0051,2
p1235_s0052,2
p1235_s0053,2
p1235_s0054,0
p1235_s0055,0
p1235_s0056,0
p1235_s0057,0
p1235_s0058,2
p1235_s0059,2
p1235_s0060,0
p1235_s0061,0
p1235_s0062,2
p1235_s0063,0
p1235_s0064,2
p1235_s0065,0
p1235_s0066,2
p1235_s0067,2
p1235_s0068,2
p1235_s0069,0
p1235_s0070,2
p1235_s0071,2
p1235_s0072,2
p1235_s0073,2
p1235_s0074,2
p1235_s0075,0
p1235_s0076,2
p1235_s0077,0
p1235_s0078,2
p1235_s0079,2
p1235_s0080,2
p1235_s0081,0
p1236_s0001,1
p1236_s0002,0
p1236_s0003,2
p1237_s0001,1
p1238_s0001,1
p1238_s0002,0
p1238_s0003,2
p1238_s0004,0
p1238_s0005,2
p1238_s0006,0
p1238_s0007,2
p1238_s0008,2
p1239_s0001,1
p124_s0001,1
p124_s0002,0
p124_s0003,2
p124_s0004,0
p124_s0005,2
p1240_s0001,1
p1240_s0002,2
p1240_s0003,0
p1240_s0004,0
p1240_s0005,0
p1240_s0006,0
p1240_s0007,0
p1240_s0008,0
p1240_s0009,0
p1240_s0010,0
p1240_s0011,0
p1240_s0012,0
p1240_s0013,0
p1240_s0014,0
p1240_s0015,0
p1240_s0016,2
p1240_s0017,2
p1240_s0018,0
p1240_s0019,2
p1240_s0020,2
p1241_s0001,1
p1241_s0002,0
p1241_s0003,0
p1241_s0004,2
p1241_s0005,2
p1241_s0006,0
p1241_s0007,0
p1241_s0008,2
p1241_s0009,2
p1241_s0010,0
p1241_s0011,2
p1241_s0012,0
p1241_s0013,0
p1241_s0014,0
p1241_s0015,0
p1241_s0016,2
p1241_s0017,2
p1241_s0018,0
p1241_s0019,0
p1241_s0020,0
p1241_s0021,2
p1241_s0022,0
p1241_s0023,2
p1241_s0024,0
p1241_s0025,0
p1241_s0026,0
p1241_s0027,0
p1241_s0028,0
p1241_s0029,0
p1241_s0030,2
p1241_s0031,0
p1241_s0032,0
p1241_s0033,0
p1241_s0034,0
p1241_s0035,2
p1241_s0036,0
p1242_s0001,1
p1242_s0002,0
p1242_s0003,0
p1243_s0001,1
p1244_s0001,1
p1244_s0002,2
p1244_s0003,0
p1244_s0004,0
p1244_s0005,0
p1244_s0006,0
p1244_s0007,0
p1244_s0008,2
p1244_s0009,0
p1244_s0010,0
p1244_s0011,2
p1244_s0012,0
p1244_s0013,0
p1244_s0014,2
p1244_s0015,0
p1244_s0016,2
p1244_s0017,2
p1245_s0001,1
p1246_s0001,1
p1246_s0002,0
p1246_s0003,2
p1246_s0004,2
p1246_s0005,0
p1246_s0006,0
p1247_s0001,1
p1247_s0002,0
p1247_s0003,2
p1247_s0004,0
p1247_s0005,2
p1247_s0006,0
p1247_s0007,2
p1247_s0008,0
p1247_s0009,0
p1247_s0010,2
p1247_s0011,0
p1247_s0012,2
p1247_s0013,2
p1247_s0014,2
p1248_s0001,1
p1248_s0002,1
p1248_s0003,1
p1248_s0004,1
p1248_s0005,0
p1248_s0006,2
p1248_s0007,2
p1249_s0001,1
p125_s0001,1
p125_s0002,0
p125_s0003,2
p125_s0004,0
p125_s0005,0
p125_s0006,0
p1250_s0001,2
p1251_s0001,1
p1251_s0002,2
p1251_s0003,0
p1251_s0004,0
p1251_s0005,0
p1251_s0006,0
p1251_s0007,0
p1251_s0008,2
p1251_s0009,0
p1251_s0010,2
p1251_s0011,0
p1251_s0012,2
p1251_s0013,0
p1251_s0014,2
p1251_s0015,2
p1251_s0016,2
p1251_s0017,2
p1251_s0018,2
p1251_s0019,2
p1251_s0020,2
p1251_s0021,2
p1251_s0022,2
p1251_s0023,2
p1252_s0001,1
p1252_s0002,0
p1253_s0001,1
p1253_s0002,2
p1253_s0003,0
p1253_s0004,2
p1253_s0005,0
p1253_s0006,0
p1253_s0007,2
p1255_s0001,1
p1256_s0001,2
p1256_s0002,2
p1256_s0003,0
p1257_s0001,1
p1257_s0002,0
p1257_s0003,2
p1257_s0004,0
p1257_s0005,0
p1258_s0001,2
p1258_s0002,2
p1258_s0003,0
p1258_s0004,2
p1258_s0005,0
p1258_s0006,2
p1258_s0007,0
p1258_s0008,0
p1258_s0009,0
p1258_s0010,2
p1258_s0011,2
p1258_s0012,0
p1258_s0013,0
p1258_s0014,2
p1258_s0015,2
p1258_s0016,2
p1259_s0001,1
p126_s0001,1
p126_s0002,2
p126_s0003,0
p126_s0004,0
p126_s0005,0
p1260_s0001,1
p1260_s0002,0
p1260_s0003,0
p1260_s0004,2
p1260_s0005,2
p1260_s0006,2
p1261_s0001,1
p1261_s0002,2
p1261_s0003,2
p1262_s0001,2
p1263_s0001,1
p1263_s0002,0
p1263_s0003,2
p1263_s0004,0
p1263_s0005,2
p1263_s0006,0
p1263_s0007,2
p1263_s0008,2
p1263_s0009,2
p1263_s0010,0
p1263_s0011,2
p1263_s0012,0
p1263_s0013,0
p1263_s0014,0
p1263_s0015,2
p1263_s0016,2
p1264_s0001,1
p1265_s0001,1
p1266_s0001,1
p1267_s0001,1
p1267_s0002,1
p1267_s0003,0
p1267_s0004,2
p1268_s0001,1
p1268_s0002,0
p1268_s0003,0
p1268_s0004,0
p1268_s0005,0
p1268_s0006,0
p1269_s0001,1
p127_s0001,1
p127_s0002,2
p1270_s0001,1
p1270_s0002,0
p1270_s0003,0
p1270_s0004,0
p1270_s0005,2
p1270_s0006,2
p1270_s0007,0
p1270_s0008,2
p1270_s0009,0
p1270_s0010,0
p1270_s0011,0
p1271_s0001,2
p1272_s0001,1
p1273_s0001,1
p1274_s0001,1
p1275_s0001,1
p1276_s0001,1
p1276_s0002,1
p1276_s0003,2
p1276_s0004,2
p1277_s0001,1
p1278_s0001,1
p1278_s0002,2
p1278_s0003,2
p1279_s0001,1
p1279_s0002,2
p1279_s0003,2
p128_s0001,1
p128_s0002,0
p1280_s0001,1
p1280_s0002,0
p1281_s0001,1
p1281_s0002,0
p1281_s0003,0
p1281_s0004,0
p1281_s0005,0
p1281_s0006,0
p1281_s0007,0
p1281_s0008,0
p1281_s0009,2
p1281_s0010,2
p1281_s0011,0
p1281_s0012,2
p1281_s0013,0
p1281_s0014,2
p1281_s0015,0
p1281_s0016,0
p1281_s0017,2
p1281_s0018,0
p1281_s0019,2
p1281_s0020,2
p1281_s0021,2
p1281_s0022,0
p1281_s0023,0
p1281_s0024,2
p1282_s0001,1
p1282_s0002,0
p1282_s0003,0
p1282_s0004,0
p1282_s0005,0
p1282_s0006,0
p1282_s0007,0
p1282_s0008,2
p1282_s0009,0
p1282_s0010,0
p1282_s0011,0
p1282_s0012,2
p1282_s0013,2
p1282_s0014,2
p1282_s0015,0
p1282_s0016,0
p1282_s0017,0
p1282_s0018,2
p1282_s0019,2
p1283_s0001,1
p1283_s0002,0
p1283_s0003,2
p1283_s0004,2
p1284_s0001,2
p1284_s0002,2
p1285_s0001,1
p1285_s0002,2
p1285_s0003,0
p1285_s0004,0
p1285_s0005,0
p1285_s0006,0
p1285_s0007,2
p1286_s0001,1
p1286_s0002,2
p1286_s0003,0
p1286_s0004,0
p1287_s0001,1
p1287_s0002,0
p1287_s0003,0
p1287_s0004,2
p1287_s0005,0
p1287_s0006,0
p1287_s0007,0
p1287_s0008,0
p1287_s0009,2
p1287_s0010,0
p1287_s0011,2
p1287_s0012,2
p1287_s0013,0
p1287_s0014,2
p1288_s0001,1
p1288_s0002,0
p1288_s0003,0
p1288_s0004,2
p1288_s0005,2
p129_s0001,1
p129_s0002,0
p129_s0003,0
p129_s0004,2
p129_s0005,2
p129_s0006,0
p129_s0007,2
p129_s0008,0
p129_s0009,0
p129_s0010,2
p129_s0011,2
p129_s0012,2
p129_s0013,2
p129_s0014,0
p129_s0015,2
p129_s0016,0
p129_s0017,2
p129_s0018,0
p129_s0019,0
p129_s0020,0
p129_s0021,0
p129_s0022,0
p129_s0023,0
p129_s0024,2
p129_s0025,2
p129_s0026,0
p129_s0027,2
p129_s0028,2
p129_s0029,0
p129_s0030,2
p129_s0031,0
p129_s0032,0
p129_s0033,0
p129_s0034,0
p129_s0035,2
p129_s0036,0
p129_s0037,2
p1290_s0001,1
p1290_s0002,0
p1290_s0003,2
p1290_s0004,0
p1290_s0005,0
p1290_s0006,0
p1291_s0001,1
p1291_s0002,2
p1291_s0003,2
p1292_s0001,1
p1293_s0001,1
p1293_s0002,0
p1293_s0003,0
p1293_s0004,0
p1293_s0005,0
p1293_s0006,0
p1293_s0007,0
p1294_s0001,1
p1294_s0002,0
p1294_s0003,2
p1294_s0004,0
p1295_s0001,1
p1295_s0002,2
p1295_s0003,2
p1296_s0001,1
p1296_s0002,1
p1296_s0003,1
p1296_s0004,0
p1296_s0005,0
p1296_s0006,1
p1296_s0007,0
p1296_s0008,2
p1296_s0009,0
p1296_s0010,0
p1296_s0011,2
p1296_s0012,0
p1296_s0013,0
p1296_s0014,0
p1296_s0015,0
p1296_s0016,0
p1296_s0017,2
p1296_s0018,0
p1296_s0019,0
p1296_s0020,0
p1296_s0021,0
p1296_s0022,0
p1296_s0023,2
p1296_s0024,2
p1297_s0001,1
p1298_s0001,1
p1299_s0001,1
p13_s0001,1
p13_s0002,0
p13_s0003,2
p13_s0004,0
p130_s0001,1
p130_s0002,2
p130_s0003,0
p1300_s0001,1
p1300_s0002,0
p1300_s0003,2
p1300_s0004,0
p1300_s0005,0
p1300_s0006,0
p1302_s0001,1
p1302_s0002,0
p1302_s0003,2
p1302_s0004,0
p1302_s0005,0
p1302_s0006,0
p1302_s0007,0
p1302_s0008,2
p1303_s0001,1
p1303_s0002,2
p1304_s0001,1
p1304_s0002,0
p1304_s0003,0
p1304_s0004,2
p1304_s0005,2
p1304_s0006,0
p1304_s0007,2
p1304_s0008,0
p1304_s0009,0
p1306_s0001,1
p1306_s0002,0
p1307_s0001,1
p1307_s0002,0
p1307_s0003,2
p1307_s0004,0
p1307_s0005,2
p1307_s0006,2
p1307_s0007,2
p1307_s0008,0
p1307_s0009,2
p1308_s0001,1
p1308_s0002,0
p1308_s0003,0
p1308_s0004,2
p1308_s0005,0
p1308_s0006,0
p1308_s0007,0
p1308_s0008,0
p1308_s0009,0
p1308_s0010,0
p1308_s0011,0
p1308_s0012,0
p1308_s0013,0
p1308_s0014,0
p1308_s0015,0
p1308_s0016,0
p1308_s0017,2
p1308_s0018,2
p1308_s0019,0
p1308_s0020,2
p1308_s0021,2
p1308_s0022,2
p131_s0001,1
p1310_s0001,1
p1311_s0001,1
p1312_s0001,2
p1312_s0002,0
p1312_s0003,0
p1312_s0004,2
p1312_s0005,1
p1312_s0006,0
p1312_s0007,1
p1312_s0008,0
p1313_s0001,1
p1313_s0002,2
p1313_s0003,2
p1313_s0004,0
p1313_s0005,1
p1313_s0006,0
p1314_s0001,1
p1314_s0002,2
p1314_s0003,0
p1314_s0004,2
p1314_s0005,0
p1314_s0006,0
p1314_s0007,0
p1314_s0008,2
p1314_s0009,2
p1314_s0010,0
p1314_s0011,0
p1314_s0012,2
p1314_s0013,0
p1314_s0014,2
p1314_s0015,0
p1314_s0016,0
p1314_s0017,0
p1314_s0018,0
p1314_s0019,2
p1315_s0001,1
p1315_s0002,0
p1315_s0003,2
p1315_s0004,2
p1315_s0005,2
p1315_s0006,0
p1315_s0007,2
p1315_s0008,0
p1315_s0009,2
p1315_s0010,0
p1315_s0011,2
p1315_s0012,2
p1315_s0013,0
p1315_s0014,0
p1315_s0015,0
p1315_s0016,0
p1315_s0017,0
p1315_s0018,0
p1315_s0019,0
p1315_s0020,2
p1315_s0021,2
p1315_s0022,2
p1315_s0023,0
p1315_s0024,2
p1315_s0025,2
p1315_s0026,0
p1315_s0027,0
p1315_s0028,0
p1315_s0029,0
p1315_s0030,0
p1315_s0031,2
p1316_s0001,1
p1317_s0001,1
p1319_s0001,1
p1319_s0002,0
p1319_s0003,0
p1319_s0004,2
p1319_s0005,2
p132_s0001,1
p132_s0002,0
p132_s0003,0
p132_s0004,0
p132_s0005,2
p132_s0006,0
p132_s0007,0
p132_s0008,2
p1320_s0001,2
p1321_s0001,1
p1321_s0002,0
p1321_s0003,0
p1322_s0001,1
p1322_s0002,0
p1322_s0003,2
p1322_s0004,0
p1322_s0005,0
p1322_s0006,0
p1322_s0007,0
p1323_s0001,1
p1323_s0002,0
p1323_s0003,2
p1324_s0001,1
p1324_s0002,2
p1325_s0001,1
p1325_s0002,0
p1325_s0003,0
p1325_s0004,0
p1325_s0005,2
p1325_s0006,0
p1325_s0007,2
p1325_s0008,0
p1325_s0009,2
p1325_s0010,2
p1325_s0011,2
p1325_s0012,2
p1325_s0013,2
p1326_s0001,1
p1326_s0002,0
p1326_s0003,2
p1326_s0004,2
p1327_s0001,1
p1327_s0002,2
p1327_s0003,2
p1328_s0001,1
p1328_s0002,0
p1328_s0003,2
p1328_s0004,0
p1328_s0005,0
p1328_s0006,0
p1329_s0001,1
p1329_s0002,0
p1329_s0003,0
p133_s0001,1
p1330_s0001,1
p1330_s0002,2
p1330_s0003,0
p1330_s0004,0
p1330_s0005,0
p1330_s0006,2
p1330_s0007,2
p1330_s0008,2
p1330_s0009,0
p1330_s0010,0
p1330_s0011,2
p1330_s0012,0
p1330_s0013,0
p1330_s0014,2
p1330_s0015,2
p1330_s0016,2
p1330_s0017,0
p1330_s0018,2
p1330_s0019,0
p1330_s0020,2
p1331_s0001,1
p1331_s0002,2
p1331_s0003,0
p1331_s0004,0
p1331_s0005,0
p1332_s0001,1
p1332_s0002,0
p1332_s0003,0
p1332_s0004,0
p1332_s0005,0
p1332_s0006,0
p1332_s0007,0
p1332_s0008,2
p1332_s0009,0
p1332_s0010,2
p1332_s0011,0
p1332_s0012,0
p1332_s0013,0
p1332_s0014,0
p1332_s0015,2
p1332_s0016,0
p1332_s0017,0
p1332_s0018,2
p1332_s0019,0
p1332_s0020,0
p1332_s0021,0
p1332_s0022,0
p1332_s0023,0
p1332_s0024,2
p1332_s0025,0
p1333_s0001,1
p1333_s0002,0
p1333_s0003,0
p1333_s0004,0
p1333_s0005,2
p1333_s0006,0
p1333_s0007,0
p1333_s0008,2
p1333_s0009,2
p1333_s0010,2
p1333_s0011,0
p1333_s0012,0
p1333_s0013,0
p1333_s0014,2
p1333_s0015,2
p1333_s0016,0
p1333_s0017,0
p1333_s0018,2
p1334_s0001,1
p1334_s0002,0
p1334_s0003,0
p1334_s0004,0
p1334_s0005,2
p1334_s0006,2
p1334_s0007,0
p1334_s0008,0
p1334_s0009,0
p1334_s0010,0
p1334_s0011,2
p1334_s0012,2
p1334_s0013,2
p1334_s0014,0
p1334_s0015,0
p1334_s0016,0
p1334_s0017,2
p1334_s0018,0
p1334_s0019,2
p1334_s0020,0
p1334_s0021,2
p1334_s0022,0
p1334_s0023,2
p1334_s0024,0
p1334_s0025,2
p1334_s0026,2
p1334_s0027,2
p1334_s0028,0
p1334_s0029,2
p1334_s0030,0
p1334_s0031,0
p1334_s0032,0
p1334_s0033,0
p1334_s0034,2
p1334_s0035,2
p1334_s0036,2
p1334_s0037,2
p1334_s0038,2
p1334_s0039,0
p1334_s0040,2
p1334_s0041,2
p1335_s0001,1
p1335_s0002,0
p1335_s0003,0
p1335_s0004,0
p1335_s0005,0
p1335_s0006,0
p1335_s0007,0
p1335_s0008,0
p1335_s0009,0
p1335_s0010,0
p1335_s0011,2
p1335_s0012,0
p1335_s0013,0
p1335_s0014,1
p1335_s0015,2
p1335_s0016,0
p1335_s0017,2
p1335_s0018,2
p1335_s0019,2
p1336_s0001,1
p1337_s0001,1
p1337_s0002,1
p1337_s0003,2
p1338_s0001,1
p1339_s0001,1
p1339_s0002,0
p1339_s0003,0
p1339_s0004,2
p1339_s0005,0
p1339_s0006,0
p1339_s0007,0
p1339_s0008,0
p1339_s0009,2
p134_s0001,1
p134_s0002,0
p134_s0003,2
p134_s0004,0
p134_s0005,0
p134_s0006,2
p1340_s0001,1
p1340_s0002,1
p1340_s0003,0
p1340_s0004,0
p1340_s0005,0
p1340_s0006,2
p1340_s0007,2
p1340_s0008,0
p1340_s0009,0
p1340_s0010,2
p1340_s0011,2
p1340_s0012,0
p1340_s0013,1
p1340_s0014,0
p1340_s0015,0
p1340_s0016,0
p1340_s0017,2
p1340_s0018,2
p1341_s0001,1
p1341_s0002,1
p1341_s0003,0
p1341_s0004,0
p1341_s0005,0
p1341_s0006,0
p1342_s0001,1
p1342_s0002,2
p1343_s0001,1
p1343_s0002,0
p1344_s0001,1
p1345_s0001,1
p1345_s0002,2
p1345_s0003,0
p1345_s0004,0
p1345_s0005,0
p1345_s0006,0
p1345_s0007,0
p1345_s0008,0
p1345_s0009,0
p1345_s0010,0
p1345_s0011,0
p1345_s0012,0
p1345_s0013,2
p1345_s0014,0
p1345_s0015,2
p1345_s0016,0
p1345_s0017,0
p1345_s0018,0
p1345_s0019,2
p1345_s0020,0
p1345_s0021,2
p1345_s0022,0
p1345_s0023,2
p1345_s0024,0
p1345_s0025,0
p1345_s0026,0
p1345_s0027,2
p1345_s0028,0
p1345_s0029,2
p1346_s0001,1
p1346_s0002,1
p1346_s0003,0
p1346_s0004,0
p1346_s0005,1
p1346_s0006,0
p1346_s0007,0
p1346_s0008,0
p1346_s0009,0
p1346_s0010,2
p1347_s0001,1
p1347_s0002,0
p1347_s0003,0
p1347_s0004,2
p1347_s0005,0
p1347_s0006,0
p1347_s0007,0
p1347_s0008,0
p1347_s0009,2
p1347_s0010,0
p1347_s0011,2
p1347_s0012,2
p1347_s0013,0
p1347_s0014,2
p1347_s0015,0
p1347_s0016,2
p1347_s0017,2
p1347_s0018,2
p1347_s0019,0
p1348_s0001,1
p1348_s0002,0
p1348_s0003,0
p1348_s0004,0
p1348_s0005,0
p1349_s0001,1
p135_s0001,2
p1350_s0001,1
p1350_s0002,0
p1350_s0003,2
p1350_s0004,0
p1350_s0005,0
p1350_s0006,0
p1350_s0007,2
p1351_s0001,1
p1351_s0002,0
p1351_s0003,0
p1351_s0004,2
p1351_s0005,2
p1351_s0006,2
p1351_s0007,0
p1351_s0008,0
p1351_s0009,2
p1352_s0001,2
p1353_s0001,1
p1353_s0002,2
p1353_s0003,0
p1353_s0004,2
p1353_s0005,0
p1353_s0006,0
p1353_s0007,1
p1353_s0008,0
p1353_s0009,2
p1353_s0010,0
p1353_s0011,0
p1353_s0012,0
p1353_s0013,0
p1354_s0001,1
p1355_s0001,1
p1355_s0002,2
p1356_s0001,1
p1356_s0002,2
p1357_s0001,1
p1357_s0002,0
p1357_s0003,0
p1357_s0004,0
p1357_s0005,0
p1357_s0006,2
p1357_s0007,0
p1358_s0001,1
p1358_s0002,0
p1358_s0003,2
p1358_s0004,2
p1358_s0005,2
p1358_s0006,2
p1358_s0007,0
p1358_s0008,2
p1359_s0001,1
p1359_s0002,2
p1359_s0003,2
p1359_s0004,2
p1359_s0005,0
p1359_s0006,0
p1359_s0007,0
p136_s0001,1
p136_s0002,0
p136_s0003,0
p136_s0004,2
p136_s0005,0
p136_s0006,2
p136_s0007,0
p136_s0008,2
p136_s0009,0
p136_s0010,2
p136_s0011,0
p136_s0012,0
p136_s0013,0
p136_s0014,0
p136_s0015,0
p136_s0016,0
p136_s0017,0
p136_s0018,2
p136_s0019,2
p136_s0020,0
p136_s0021,0
p136_s0022,0
p136_s0023,2
p136_s0024,2
p136_s0025,0
p136_s0026,0
p136_s0027,2
p136_s0028,2
p136_s0029,0
p136_s0030,2
p136_s0031,2
p136_s0032,2
p136_s0033,2
p136_s0034,2
p136_s0035,2
p136_s0036,0
p136_s0037,1
p136_s0038,2
p136_s0039,2
p136_s0040,2
p1360_s0001,1
p1361_s0001,1
p1362_s0001,1
p1362_s0002,1
p1363_s0001,1
p1363_s0002,0
p1364_s0001,1
p1365_s0001,1
p1365_s0002,2
p1365_s0003,0
p1365_s0004,2
p1365_s0005,2
p1365_s0006,2
p1365_s0007,0
p1366_s0001,1
p1366_s0002,2
p1367_s0001,1
p1367_s0002,1
p1367_s0003,1
p1367_s0004,0
p1367_s0005,1
p1367_s0006,1
p1367_s0007,1
p1367_s0008,0
p1367_s0009,0
p1367_s0010,1
p1367_s0011,1
p1367_s0012,2
p1368_s0001,1
p1368_s0002,0
p1369_s0001,1
p1369_s0002,0
p1369_s0003,0
p1369_s0004,0
p1369_s0005,2
p1369_s0006,2
p137_s0001,1
p137_s0002,1
p137_s0003,0
p137_s0004,0
p137_s0005,0
p1370_s0001,1
p1370_s0002,2
p1370_s0003,0
p1371_s0001,1
p1371_s0002,0
p1371_s0003,0
p1371_s0004,0
p1371_s0005,0
p1371_s0006,0
p1371_s0007,0
p1371_s0008,0
p1371_s0009,0
p1371_s0010,0
p1371_s0011,0
p1371_s0012,0
p1371_s0013,0
p1371_s0014,2
p1371_s0015,0
p1371_s0016,0
p1371_s0017,2
p1371_s0018,2
p1371_s0019,2
p1371_s0020,0
p1371_s0021,0
p1371_s0022,0
p1371_s0023,0
p1371_s0024,0
p1371_s0025,0
p1371_s0026,0
p1371_s0027,0
p1371_s0028,1
p1371_s0029,0
p1372_s0001,1
p1372_s0002,0
p1372_s0003,2
p1373_s0001,1
p1373_s0002,0
p1374_s0001,1
p1374_s0002,2
p1374_s0003,0
p1374_s0004,0
p1374_s0005,0
p1374_s0006,0
p1374_s0007,0
p1374_s0008,0
p1374_s0009,0
p1375_s0001,1
p1375_s0002,2
p1375_s0003,2
p1375_s0004,2
p1376_s0001,1
p1377_s0001,2
p1378_s0001,1
p1378_s0002,2
p1378_s0003,2
p1378_s0004,2
p1378_s0005,2
p1378_s0006,2
p1378_s0007,0
p1378_s0008,2
p1378_s0009,0
p1378_s0010,0
p1378_s0011,2
p1378_s0012,0
p1378_s0013,2
p1378_s0014,0
p1378_s0015,0
p1378_s0016,2
p1378_s0017,2
p1378_s0018,0
p1378_s0019,2
p1378_s0020,2
p1378_s0021,0
p1378_s0022,2
p1378_s0023,2
p1379_s0001,1
p138_s0001,1
p1380_s0001,2
p1380_s0002,2
p1381_s0001,1
p1381_s0002,0
p1381_s0003,0
p1381_s0004,2
p1381_s0005,2
p1381_s0006,2
p1381_s0007,2
p1381_s0008,0
p1382_s0001,1
p1382_s0002,0
p1382_s0003,2
p1382_s0004,0
p1382_s0005,0
p1382_s0006,2
p1382_s0007,0
p1382_s0008,2
p1382_s0009,0
p1382_s0010,2
p1382_s0011,0
p1382_s0012,2
p1383_s0001,1
p1383_s0002,2
p1383_s0003,0
p1383_s0004,0
p1383_s0005,2
p1383_s0006,0
p1383_s0007,0
p1383_s0008,0
p1383_s0009,2
p1383_s0010,2
p1383_s0011,0
p1384_s0001,1
p1384_s0002,0
p1384_s0003,2
p1384_s0004,2
p1384_s0005,2
p1384_s0006,2
p1384_s0007,0
p1384_s0008,0
p1384_s0009,0
p1384_s0010,1
p1384_s0011,0
p1384_s0012,2
p1385_s0001,1
p1385_s0002,0
p1386_s0001,1
p1386_s0002,0
p1386_s0003,0
p1386_s0004,0
p1386_s0005,2
p1386_s0006,2
p1386_s0007,0
p1386_s0008,2
p1387_s0001,1
p1387_s0002,0
p1388_s0001,1
p1388_s0002,0
p1388_s0003,0
p1388_s0004,0
p1388_s0005,2
p1388_s0006,0
p1388_s0007,0
p1389_s0001,1
p1389_s0002,0
p1389_s0003,1
p139_s0001,1
p1390_s0001,1
p1390_s0002,0
p1390_s0003,2
p1390_s0004,0
p1390_s0005,0
p1390_s0006,0
p1390_s0007,2
p1390_s0008,0
p1390_s0009,0
p1390_s0010,2
p1390_s0011,2
p1391_s0001,1
p1391_s0002,0
p1391_s0003,0
p1391_s0004,0
p1391_s0005,2
p1391_s0006,0
p1391_s0007,0
p1391_s0008,0
p1392_s0001,1
p1392_s0002,0
p1392_s0003,2
p1392_s0004,2
p1392_s0005,2
p1392_s0006,2
p1392_s0007,2
p1392_s0008,2
p1392_s0009,0
p1392_s0010,2
p1392_s0011,2
p1392_s0012,0
p1392_s0013,0
p1392_s0014,2
p1392_s0015,2
p1392_s0016,2
p1392_s0017,2
p1392_s0018,2
p1392_s0019,0
p1392_s0020,2
p1392_s0021,2
p1392_s0022,2
p1392_s0023,2
p1394_s0001,1
p1394_s0002,2
p1394_s0003,2
p1394_s0004,2
p1394_s0005,0
p1394_s0006,0
p1394_s0007,2
p1394_s0008,0
p1394_s0009,0
p1394_s0010,2
p1394_s0011,2
p1394_s0012,0
p1394_s0013,0
p1394_s0014,0
p1394_s0015,0
p1394_s0016,2
p1394_s0017,2
p1394_s0018,2
p1394_s0019,0
p1394_s0020,0
p1394_s0021,2
p1394_s0022,0
p1394_s0023,0
p1394_s0024,0
p1394_s0025,2
p1394_s0026,2
p1394_s0027,2
p1394_s0028,0
p1394_s0029,2
p1394_s0030,0
p1394_s0031,0
p1394_s0032,0
p1394_s0033,0
p1394_s0034,2
p1394_s0035,0
p1394_s0036,2
p1394_s0037,2
p1394_s0038,0
p1394_s0039,2
p1394_s0040,2
p1394_s0041,0
p1394_s0042,2
p1394_s0043,2
p1394_s0044,2
p1394_s0045,2
p1394_s0046,2
p1394_s0047,2
p1394_s0048,2
p1394_s0049,0
p1394_s0050,0
p1394_s0051,2
p1394_s0052,2
p1394_s0053,0
p1394_s0054,0
p1394_s0055,0
p1394_s0056,0
p1394_s0057,0
p1394_s0058,0
p1394_s0059,0
p1394_s0060,0
p1394_s0061,0
p1394_s0062,0
p1394_s0063,2
p1394_s0064,0
p1394_s0065,0
p1394_s0066,1
p1394_s0067,0
p1394_s0068,2
p1394_s0069,0
p1394_s0070,0
p1394_s0071,0
p1394_s0072,0
p1394_s0073,2
