session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3,posterior_cluster_4
p2774_s0001,p2774,1,4,0.999956359839003,0.0003048954444862369,-6.375726461015731,2.2781959221833406e-06,1.5591511891807758e-142,3.681426967896508e-16,4.136196507441365e-05,0.999956359839003
p2774_s0002,p2774,2,1,0.999999999896767,1.5390330631732162e-09,-9.050608152450382,1.0323286823746805e-10,0.999999999896767,1.7279911628686307e-19,2.0704098173565685e-16,2.7752364914508035e-41
p2774_s0003,p2774,3,1,0.9999999998743903,1.857576783039747e-09,-4.719187767565501,1.2556381770074715e-10,0.9999999998743903,4.1101822865539513e-14,4.60041574215791e-15,5.3117451638895515e-21
p2774_s0004,p2774,4,1,0.9999999998629381,2.019557468048982e-09,-4.7127475579389255,1.370034788520372e-10,0.9999999998629381,5.290319856078635e-14,5.765948694976575e-15,6.503714479919712e-21
p2775_s0001,p2775,1,4,0.9999168445015387,0.000549679355389225,-7.590714066668548,5.515818927289237e-06,3.7170131709390433e-162,1.9382881320688132e-18,7.763967953393684e-05,0.9999168445015387
p2775_s0002,p2775,2,0,1.0,-6.898203503520456e-16,-10.159201648199794,1.0,6.170165922286192e-219,5.121173439182354e-50,3.014712482573149e-35,3.6742044028793215e-42
p2775_s0003,p2775,3,3,0.9791238402245125,0.06311645239937277,-5.119151438054996,1.904610344914239e-05,2.253237952413072e-84,0.020857113672038123,0.9791238402245125,7.722986218925371e-17
p2775_s0004,p2775,4,2,0.5732956893762357,0.4241394124633133,-5.7955841681373474,2.4341969836980777e-05,3.303766045440934e-62,0.5732956893762357,0.4266799686539209,6.735109601598103e-15
p2775_s0005,p2775,5,3,0.9994897970417691,0.0027200610295410573,-9.637087994601051,0.0005102029582293623,2.5987535469888017e-149,2.5006988455193683e-15,0.9994897970417691,3.448574970499286e-23
p2775_s0006,p2775,6,3,0.9501300228656934,0.12337686671276427,-4.90600513790447,5.58344178507169e-05,1.3165030386982792e-86,0.049814142716454714,0.9501300228656934,8.085876288656517e-16
p2775_s0007,p2775,7,3,0.9998201477713209,0.0010753874094865897,-8.365673212856459,0.00017985222862233746,1.608401804480009e-142,5.740339043802634e-14,0.9998201477713209,5.37363961560437e-24
p2775_s0008,p2775,8,2,0.9989440866859185,0.005170364315429443,-7.994246051743581,4.579022675044859e-06,7.595757588623742e-42,0.9989440866859185,0.0010513342914062966,6.129791738241668e-28
p2775_s0009,p2775,9,3,0.9999526934008247,0.0003221422864299502,-6.985796724681704,4.730247286794245e-05,1.0241061803529369e-117,4.126307342907003e-09,0.9999526934008247,2.9798599142445597e-27
p2775_s0010,p2775,10,1,0.999999999930075,1.0594413910802706e-09,-3.8391866604727203,6.991690213376381e-11,0.999999999930075,2.1241146395584356e-15,5.964137376023067e-15,3.4632145269028855e-24
p2776_s0001,p2776,1,0,1.0,-6.898173501097939e-16,-11.990861593359268,1.0,8.477026029110274e-181,8.059493312534379e-59,5.041714821773806e-47,1.3980528987879285e-22
p2776_s0002,p2776,2,2,0.9999324121579318,0.00045232828625007214,-5.699121381043875,2.726743093353765e-06,2.6275143088288206e-38,0.9999324121579318,6.486109897437427e-05,4.336705693850328e-18
p2776_s0003,p2776,3,2,0.9999827457623374,0.00013508151349896547,-4.950288862704094,5.656266242379534e-06,3.395132903443916e-52,0.9999827457623374,1.159791465186121e-05,5.6768085768727644e-11
p2776_s0004,p2776,4,0,1.0,-6.898203503281754e-16,-8.132752416318027,1.0,2.5592290391921566e-150,9.579564525516604e-40,3.359888606076434e-32,1.1122744843909181e-27
p2776_s0005,p2776,5,0,1.0,-6.898203503520456e-16,-15.046635128834373,1.0,0.0,5.436377860631188e-207,4.291915671140765e-151,1.3094048606334517e-117
p2776_s0006,p2776,6,1,0.9999999998990834,1.5059189306975816e-09,-9.102427019676774,1.009162565753699e-10,0.9999999998990834,1.4541606176841478e-19,1.7941079978086252e-16,2.828324199118803e-41
p2776_s0007,p2776,7,1,0.9999999998613802,2.041544954116276e-09,-4.707140501190882,1.385593533564408e-10,0.9999999998613802,5.46668321272701e-14,5.976732767867082e-15,6.681570496531001e-21
p2777_s0001,p2777,1,4,0.9999456838769405,0.0003678366522972157,-5.451837408139363,8.251657055521696e-07,1.8050323781051834e-121,4.8998144561501315e-14,5.3490957304937535e-05,0.9999456838769405
p2777_s0002,p2777,2,2,0.999981027358278,0.0001454018487273823,-4.675517314400793,3.2972904741744517e-06,3.434962209415712e-46,0.999981027358278,1.567534983162618e-05,1.4159679344900744e-12
p2777_s0003,p2777,3,2,0.9993206002050867,0.003516163465716903,-4.59527226911064,3.922842274257286e-06,7.549405977605232e-84,0.9993206002050867,0.0006754769526393128,8.728987140420359e-22
p2777_s0004,p2777,4,2,0.9999943986650571,4.71506624926492e-05,-4.298024399857227,9.503357333022616e-07,6.085949564118527e-58,0.9999943986650571,4.65099920959778e-06,3.3784481163665994e-20
p2777_s0005,p2777,5,3,0.9999888856374055,8.587269208598388e-05,-4.575633643619263,1.1066609146348658e-05,1.1745001003654639e-111,4.775344823620575e-08,0.9999888856374055,1.2675569124987437e-16
p2777_s0006,p2777,6,3,0.5824127049499491,0.4225135495573307,-7.500434235006001,5.0723510944746706e-05,4.828114390430096e-69,0.4175365715391061,0.5824127049499491,7.111951826044035e-23
p2777_s0007,p2777,7,2,0.999477396632687,0.0027876692331181684,-3.5367992492136806,2.334866002456022e-06,3.2942183232819153e-69,0.999477396632687,0.0005202685013106651,9.127754015631421e-20
p2777_s0008,p2777,8,3,0.9999509899591024,0.0003511537767237613,-4.655948887748893,3.4467877585214934e-05,8.314690282691352e-96,1.4542163312298837e-05,0.9999509899591024,1.4944425115625663e-20
p2777_s0009,p2777,9,3,0.9949159132652003,0.0199891695833491,-7.156923068831557,4.296408967071191e-05,3.109771530773303e-87,0.0050411226451289514,0.9949159132652003,3.1898266095657825e-25
p2777_s0010,p2777,10,3,0.9792870864705056,0.06282080401476506,-5.040075924635477,4.2478502548569134e-05,5.798135278212146e-81,0.020670435026945752,0.9792870864705056,2.5239787082605643e-19
p2777_s0011,p2777,11,3,0.999940392990578,0.0004172493171521005,-3.565793446764039,1.3664713352418573e-05,5.1531936626489604e-101,4.594229604453095e-05,0.999940392990578,2.5013867463742517e-14
p2777_s0012,p2777,12,2,0.9998652595223665,0.0008374175492817274,-4.239570825292255,2.441498316661988e-06,3.554974888684239e-55,0.9998652595223665,0.00013229897931616954,2.583481346185029e-16
p2777_s0013,p2777,13,3,0.9999225960329364,0.0005044679397279705,-4.33144771671455,7.713943857012728e-05,5.006030016483567e-128,2.6452551576222513e-07,0.9999225960329364,2.9775582508062752e-12
p2777_s0014,p2777,14,3,0.999790244092473,0.0012341423126076402,-7.721478655870765,0.00020975590718835696,3.6444842292357245e-176,1.2632246793505657e-16,0.999790244092473,3.3839693789407063e-13
p2777_s0015,p2777,15,3,0.9999778602882805,0.00016125260121591225,-4.6389748238735935,2.2129526610662908e-05,6.5691062332245345e-124,3.9106945589465593e-10,0.9999778602882805,9.79403967599158e-09
p2777_s0016,p2777,16,2,0.997983794036817,0.009046732186832846,-5.860046787679899,4.558437705280359e-06,2.1852644627490194e-59,0.997983794036817,0.0020116475254776034,2.9937092198684786e-27
p2777_s0017,p2777,17,3,0.9999727246650154,0.00019505335085822926,-5.099260645240543,2.727530764077526e-05,2.7123472539484176e-130,2.7344033361806274e-11,0.9999727246650154,1.297804339241157e-18
p2777_s0018,p2777,18,3,0.9491340024563605,0.1252050903629538,-4.943793848272682,5.822825920826407e-05,2.533749196671569e-87,0.05080776928443013,0.9491340024563605,1.2648532401755756e-15
p2777_s0019,p2777,19,3,0.9906674190934365,0.03309215581957124,-4.954514878652991,5.713607609159244e-05,3.212207690429926e-99,0.00927544483047141,0.9906674190934365,5.31424388582774e-16
p2777_s0020,p2777,20,2,0.9999809671382384,0.00014290512635861346,-3.898320778357701,1.0594504546783366e-06,1.2519958035581066e-69,0.9999809671382384,1.7973411307101017e-05,3.3926024722975515e-21
p2777_s0021,p2777,21,3,0.9994293799365898,0.0030024748884325226,-10.82446481012514,0.0005706200633982643,2.6993153716219085e-137,1.128058341609647e-14,0.9994293799365898,1.8136614374287256e-27
p2777_s0022,p2777,22,3,0.9999585031221092,0.00028691203807321516,-5.2830694799561835,4.123831873559666e-05,9.23434459019728e-125,1.521237460228229e-10,0.9999585031221092,2.584070312552908e-07
p2777_s0023,p2777,23,3,0.8340369136830852,0.27948277207544103,-7.306257015811847,4.118962698201501e-05,7.110179383688691e-84,0.16592189668993282,0.8340369136830852,2.5010345701859964e-21
p2777_s0024,p2777,24,1,0.9999999999172609,1.2448779235222068e-09,-8.040971136804284,8.273870162603472e-11,0.9999999999172609,4.986981075744356e-19,2.915676355904271e-16,1.7909441222701625e-38
p2778_s0001,p2778,1,4,0.999993417405725,5.696850954415207e-05,-5.113638512336115,1.3740388628857964e-06,1.1857170316890452e-72,3.630055459674774e-06,1.5784999527437056e-06,0.999993417405725
p2778_s0002,p2778,2,3,0.9996600152887579,0.0019149116870483755,-11.513496513582501,0.00033483698835456153,4.163457173999517e-83,5.147722886746891e-06,0.9996600152887579,2.655828931320266e-37
p2778_s0003,p2778,3,2,0.9935889477709556,0.024101621054438485,-5.211467518827163,2.9361453028165503e-06,6.154676719745005e-59,0.9935889477709556,0.006408116083741133,9.090427413693972e-20
p2778_s0004,p2778,4,3,0.9999838725367997,0.0001263373120579111,-4.454293590213485,1.193773758248517e-05,1.8868329241502693e-92,4.189725617768035e-06,0.9999838725367997,4.2810066756920468e-19
p2778_s0005,p2778,5,2,0.999065838806668,0.004638563064237719,-3.8829938763681047,2.1447904190110147e-06,2.337192633817024e-71,0.999065838806668,0.0009320164029130146,2.27847703152169e-22
p2779_s0001,p2779,1,4,0.9999062307989328,0.0006020604417785062,-4.947956428056814,9.548246266995005e-07,7.921653624247203e-86,2.1986642029539118e-08,9.279238979850763e-05,0.9999062307989328
p2779_s0002,p2779,2,2,0.9999887447664488,9.143601064451015e-05,-5.494067079804369,6.543121197938637e-06,1.8445430113130866e-44,0.9999887447664488,4.711757614552304e-06,3.547386532214357e-10
p2779_s0003,p2779,3,3,0.9994548308452402,0.00298347979986825,-5.290441445238674,4.698741012346801e-05,1.2692483099730005e-101,0.0004981817446366277,0.9994548308452402,5.2058058212607614e-23
p2779_s0004,p2779,4,0,1.0,-6.898203503520456e-16,-11.741122390509934,1.0,1.5085811049506497e-131,3.83238217795828e-52,1.2131869173762883e-44,1.793329418856867e-49
p2779_s0005,p2779,5,2,0.999996720998136,2.905394892887671e-05,-6.068412794538441,2.2040613906231144e-06,4.3819586690088924e-49,0.999996720998136,1.074940473353377e-06,2.579895264455836e-18
p2779_s0006,p2779,6,2,0.9999965228822278,3.0747700983541154e-05,-6.031691081110447,2.16507260137673e-06,1.2499337645871313e-48,0.9999965228822278,1.3120451706357777e-06,3.1871181141475427e-18
p2779_s0007,p2779,7,0,1.0,-6.8982035035203e-16,-14.238165138793407,1.0,4.163418275564474e-183,9.027913016599625e-44,7.276854749395509e-31,1.1948677470788234e-57
p2779_s0008,p2779,8,3,0.5357374237144976,0.4293445890908197,-7.709536993026581,3.983052954857947e-05,1.714380445507565e-51,0.4642227457559538,0.5357374237144976,8.099314637597867e-20
p2779_s0009,p2779,9,2,0.9991814666299283,0.004193698335495341,-7.629269320334148,2.5387382846193806e-05,1.0247771305219425e-46,0.9991814666299283,0.0007931459872252277,1.4345132471932185e-22
p2779_s0010,p2779,10,2,0.9999860978151911,0.00011105460810320402,-5.07220682533838,5.564172670833558e-06,4.4544709180939134e-49,0.9999860978151911,8.337919534193489e-06,9.260345968170099e-11
p2779_s0011,p2779,11,1,0.9999999998904339,1.6295394248334672e-09,-3.9088888395663335,1.095422522715447e-10,0.9999999998904339,5.693493926769907e-15,1.8130584717422968e-14,2.556113676013254e-24
p2779_s0012,p2779,12,1,0.9999999999321414,1.0293823162128078e-09,-4.291876996542727,6.785356066298207e-11,0.9999999999321414,4.306373188169254e-16,4.7193664434467446e-15,6.135913667508431e-27
p2779_s0013,p2779,13,1,0.9999999998465654,2.2501136938872876e-09,-4.711259450560327,1.5335481052977391e-10,0.9999999998465654,7.225200443993431e-14,7.643202566741014e-15,8.364646908795995e-21
p2779_s0014,p2779,14,1,0.9999999997874367,3.074519283284387e-09,-4.737352084461357,2.1238124520943307e-10,0.9999999997874367,1.6564437659052654e-13,1.6486056875613625e-14,1.6466206963045777e-20
p278_s0001,p278,1,4,0.9999276006898927,0.0005049261875332337,-10.357834977400424,3.3964815375985835e-05,1.3345123575234014e-181,6.95259880959338e-21,3.843449473073052e-05,0.9999276006898927
p278_s0002,p278,2,1,0.9999999999278151,1.092239944412571e-09,-4.266945921288003,7.217863613463575e-11,0.9999999999278151,5.451535912926242e-16,5.643248896363694e-15,8.118425676909068e-27
p2780_s0001,p2780,1,4,0.9996497163767745,0.0019676655035495262,-7.932379765682103,3.513909365839095e-06,2.668782316339629e-52,0.000345240416840071,1.5292970199726714e-06,0.9996497163767745
p2781_s0001,p2781,1,4,0.9997824705166453,0.0012789413482465642,-4.657375979461605,1.0011811605451249e-06,2.3999915119702636e-100,1.560253614238397e-09,0.0002165267419404487,0.9997824705166453
p2781_s0002,p2781,2,3,0.9978127600481564,0.009875200414601465,-4.515352004476197,7.052241090114618e-05,5.574128897803579e-97,0.0021167175388708474,0.9978127600481564,2.071771947663337e-12
p2781_s0003,p2781,3,1,0.999999999920929,1.1919085847080374e-09,-8.180597193818189,7.907019135221863e-11,0.999999999920929,3.2836047270304816e-19,2.0533520799166372e-16,2.0013664581374658e-38
p2783_s0001,p2783,1,2,0.5481472202817835,0.4351282159264056,-15.225835253380287,0.0018113594596725414,3.768129865890641e-32,0.5481472202817835,1.9462488477996209e-07,0.4500412256336594
p2785_s0001,p2785,1,0,1.0,-6.879011806180923e-16,-11.931378070599337,1.0,2.1605078713723022e-176,6.107871548548896e-52,1.3863533633766125e-40,8.942970336349306e-20
p2785_s0002,p2785,2,3,0.9999887238210182,8.831996437322364e-05,-5.6454551632068055,1.065588288212586e-05,5.4592105010945e-93,6.202960999428241e-07,0.9999887238210182,4.867989065925916e-18
p2785_s0003,p2785,3,2,0.999906570224716,0.0006176713723317644,-4.7864474307504485,1.0956471692196663e-05,6.411887916936884e-52,0.999906570224716,8.246981139749468e-05,3.492194046143251e-09
p2786_s0001,p2786,1,4,0.9999155945063877,0.0005478572090117545,-5.03739681310563,9.808449479013096e-07,8.040365038606641e-84,3.181273468659166e-08,8.33928359300301e-05,0.9999155945063877
p2786_s0002,p2786,2,3,0.9899914996329667,0.03490728998566911,-5.2818108107251875,1.9395681660429135e-05,4.845657754851849e-88,0.009989104685364653,0.9899914996329667,8.53535282136037e-15
p2786_s0003,p2786,3,3,0.9999328205001382,0.000442793804994378,-6.265241795039211,6.717938362778281e-05,7.692128069902571e-122,9.657040994756895e-12,0.9999328205001382,1.0657661695369778e-10
p2786_s0004,p2786,4,2,0.9998307617693534,0.0010259335766951672,-4.313482393306639,2.31931731621409e-06,9.540603709143911e-55,0.9998307617693534,0.00016691891333013657,3.9748843423355e-17
p2786_s0005,p2786,5,0,1.0,-6.898203503507617e-16,-9.286353664217007,1.0,2.2284936420751384e-180,1.8531657061141194e-43,1.3976497757296214e-31,5.968806757283909e-29
p2787_s0001,p2787,1,4,0.999993512172394,5.6457394715897796e-05,-5.08752281934978,1.4537658348965294e-06,6.263676666996881e-75,2.9206634163549095e-06,2.113398354728831e-06,0.999993512172394
p2787_s0002,p2787,2,2,0.9966075326183226,0.014109855320997053,-4.968214021066751,4.151631570401679e-06,5.448905110739706e-68,0.9966075326183226,0.0033883157501071867,1.4754832561663147e-25
p2788_s0001,p2788,1,3,0.8906600929361765,0.26621910644882485,-11.54397643996188,0.004379940779154324,6.949053045556759e-90,0.07246462327409257,0.8906600929361765,0.03249534301057617
p2788_s0002,p2788,2,3,0.999742799197801,0.001543674383372318,-3.8873453500252984,3.448152794261102e-05,1.4755492835733495e-100,0.00022271927425496693,0.999742799197801,1.2933355113892257e-15
p2788_s0003,p2788,3,3,0.9997290364504736,0.0016369631357337545,-4.34087726930629,5.6028683335041525e-05,2.24955079001151e-108,0.0002149348659657857,0.9997290364504736,2.25460589814964e-13
p2788_s0004,p2788,4,0,1.0,-6.898203503520456e-16,-8.819568955128878,1.0,3.129237580035412e-126,1.1793654208500556e-46,1.1933666767438143e-40,6.990164209398894e-39
p2788_s0005,p2788,5,2,0.9997792006236583,0.0012997919932677383,-4.460326701059504,2.2186019748678903e-06,5.430743288527136e-54,0.9997792006236583,0.0002185807743663233,3.4525193774086226e-18
p2788_s0006,p2788,6,3,0.9999185195720633,0.0005513828405876408,-4.901354132418693,1.440986733404977e-05,1.9604109985535492e-80,6.696735106063205e-05,0.9999185195720633,1.0320954219244581e-07
p2788_s0007,p2788,7,3,0.999848761243095,0.0009278780356792558,-12.57010607471012,0.0001489793992749146,2.2064342880732284e-70,2.2593576296171447e-06,0.999848761243095,2.907528292335703e-33
p2789_s0001,p2789,1,4,0.999991612093219,6.713777881826448e-05,-3.9972711896500837,4.021484386101334e-07,2.574741043229838e-101,8.208215847024452e-10,7.984937520776708e-06,0.999991612093219
p279_s0001,p279,1,2,0.5164493391711515,0.43792309003463037,-15.339350005412388,0.0018604340924888178,2.390621839643731e-31,0.5164493391711515,1.6317773166411934e-07,0.4816900635586287
p279_s0002,p279,2,3,0.9810099360966015,0.05854172576143934,-5.048222506408396,1.7114499743178442e-05,2.7328611372819583e-74,0.01897294940365439,0.9810099360966015,7.201558499595924e-16
p279_s0003,p279,3,1,0.9999999998970441,1.5350672063116946e-09,-9.055884261154201,1.0295528361324152e-10,0.9999999998970441,1.6959839350767986e-19,2.0383864080673164e-16,2.7802693854101193e-41
p2790_s0001,p2790,1,4,0.999996301962066,3.1874791303002093e-05,-4.09349096919691,4.391396255111017e-07,3.26107495082021e-107,7.042826730323956e-11,3.258827880153763e-06,0.999996301962066
p2790_s0002,p2790,2,3,0.9731273173011038,0.07750116269478029,-5.973004123975184,0.00017010388268349195,1.0938080014215767e-82,0.02670213627613709,0.9731273173011038,4.425400750500237e-07
p2790_s0003,p2790,3,2,0.9757690618002376,0.07099168314767265,-4.812709296383982,2.2505217564480533e-05,6.48758747072678e-79,0.9757690618002376,0.02420843298219769,2.0561029802785003e-17
p2790_s0004,p2790,4,3,0.999982954803834,0.00012687457977792206,-4.795347338269163,1.7045075317080874e-05,2.9101251943455367e-133,1.208471478063885e-10,0.999982954803834,1.722610704314132e-15
p2790_s0005,p2790,5,3,0.9669394661772313,0.09055315001143392,-5.198810394839476,7.223520039678227e-05,7.812835401628794e-94,0.03298829862236685,0.9669394661772313,4.809009441998748e-15
p2790_s0006,p2790,6,3,0.9999889067943204,8.55338525657713e-05,-5.085147335132496,1.1092860662104466e-05,5.602772852327922e-125,3.450169780258662e-10,0.9999889067943204,2.291751826062438e-16
p2790_s0007,p2790,7,3,0.9999057500120895,0.0006024267195198809,-5.868235741737992,9.40305917870168e-05,9.040327922444877e-112,1.6948265447569015e-07,0.9999057500120895,4.991346948754459e-08
p2790_s0008,p2790,8,2,0.9999315167428046,0.0004593058609678622,-4.287153413997052,3.5843659165451385e-06,9.435690316858516e-58,0.9999315167428046,6.489889117844899e-05,1.0021352878678882e-13
p2790_s0009,p2790,9,3,0.9999012214124539,0.0006545857356692336,-3.747275243322697,1.599419315156269e-05,3.8811048599514466e-101,8.278439419904264e-05,0.9999012214124539,1.9543808561644333e-13
p2790_s0010,p2790,10,3,0.9290101430886939,0.1601263203110471,-6.255072585776676,0.00022147505159558105,6.122399044283852e-78,0.0707664314487968,0.9290101430886939,1.950410913659366e-06
p2791_s0001,p2791,1,4,0.9999554616349416,0.00030732173400179136,-4.799829185189131,7.584241370417835e-07,5.863447860293376e-128,5.110449445653104e-14,4.377994087008781e-05,0.9999554616349416
p2792_s0001,p2792,1,4,0.9998626730716893,0.0008476357707545803,-4.735548925301853,9.280645503023327e-07,1.0735844624281039e-92,6.253565747848629e-09,0.00013639261019470002,0.9998626730716893
p2792_s0002,p2792,2,2,0.999976636308208,0.0001722322466652665,-4.038044412658714,1.1809731775625745e-06,8.777986192069893e-69,0.999976636308208,2.2182718614649793e-05,1.314351883588702e-20
p2792_s0003,p2792,3,3,0.9999207281354439,0.0005380372975911003,-3.6486733664880697,1.4781423237798337e-05,5.5836818434108815e-101,6.449044123792627e-05,0.9999207281354439,8.047110173100168e-14
p2792_s0004,p2792,4,3,0.999951999053286,0.0003436262045040824,-4.968428072879325,1.2660576276227088e-05,1.745205674252872e-78,3.533895160720082e-05,0.999951999053286,1.418830904789393e-09
p2792_s0005,p2792,5,3,0.9999787904537489,0.00015510647277744828,-5.175147764465648,2.118671918584471e-05,5.435626643833443e-105,3.0167078364252413e-09,0.9999787904537489,1.981035716641253e-08
p2792_s0006,p2792,6,3,0.9999594088151266,0.0002807657355062311,-5.299235140125303,4.046967895565009e-05,5.602253098240655e-126,9.838060132148176e-11,0.9999594088151266,1.2140753721864322e-07
p2792_s0007,p2792,7,3,0.9999608907467937,0.000270923632462542,-5.8491370486372265,3.9109216756041014e-05,6.876024404912211e-147,3.6450246453088394e-11,0.9999608907467937,4.1404213216365516e-21
p2792_s0008,p2792,8,3,0.9615756145939359,0.10159393636190774,-5.4147284601886305,8.508746395277989e-05,9.445013527142153e-95,0.03833929794209964,0.9615756145939359,1.1511315472556761e-14
p2792_s0009,p2792,9,3,0.5578902144893827,0.4267630480359742,-7.277754914877557,4.071413549674862e-05,7.217834606078191e-83,0.44206907137512075,0.5578902144893827,5.496582504759444e-21
p2792_s0010,p2792,10,3,0.999964636584973,0.00024718692198605764,-5.032169998535286,3.536340746931311e-05,3.7299813599268515e-141,7.339767330482603e-12,0.999964636584973,2.1776923483941383e-13
p2792_s0011,p2792,11,3,0.9999882020795382,9.057415556719043e-05,-4.292097009114374,1.17854818917117e-05,8.881805787456445e-123,1.2438569016794554e-08,0.9999882020795382,1.4078958150914223e-15
p2792_s0012,p2792,12,3,0.9971205488984641,0.012386354008991733,-4.666387233298629,4.0881919527393895e-05,2.5695405055571363e-101,0.0028385691820086117,0.9971205488984641,1.17133505465029e-17
p2792_s0013,p2792,13,0,1.0,-6.898203503520456e-16,-9.7744334943672,1.0,1.3581081457701804e-203,7.596156162872842e-50,2.9964785813150193e-37,5.646658650217347e-44
p2792_s0014,p2792,14,3,0.9999890489095362,8.48550602213044e-05,-4.5264018411318,1.085857366342224e-05,4.215381082956165e-119,9.251680049029804e-08,0.9999890489095362,4.897005623885696e-19
p2792_s0015,p2792,15,3,0.999986977943959,0.00010003071786468023,-4.587753746441218,1.2705876150138146e-05,2.2636830974595676e-104,3.1617989128407404e-07,0.999986977943959,2.740013888503652e-20
p2792_s0016,p2792,16,3,0.9996274516289207,0.0020904175796467943,-4.533440989884147,1.1290962196251554e-05,3.1436917927257547e-93,0.00036125740888312877,0.9996274516289207,2.1414785864556578e-17
p2792_s0017,p2792,17,2,0.9985307081969145,0.006884604988679799,-4.383984939057546,3.962296760057029e-06,4.934448429943178e-43,0.9985307081969145,0.0014652777499229433,5.175640234260976e-08
p2792_s0018,p2792,18,3,0.9335340911386429,0.15237932353471045,-5.830902684029931,0.00011483089275248875,3.6863506250652333e-94,0.06635107796855555,0.9335340911386429,4.9115126183100425e-14
p2792_s0019,p2792,19,2,0.9999967175563813,2.912123919376387e-05,-5.978207130811249,2.11035809609861e-06,4.8161586406478405e-49,0.9999967175563813,1.1720855225857376e-06,2.3114163755829383e-18
p2792_s0020,p2792,20,3,0.9887138151594179,0.03857893214361629,-4.882036182647327,3.8810751166755394e-05,1.582620852204779e-85,0.01124737408941562,0.9887138151594179,2.3244657201464085e-19
p2792_s0021,p2792,21,2,0.999990999606146,7.242605665174023e-05,-4.056361286820526,9.323043107547965e-07,6.253970905391479e-62,0.999990999606146,8.068089543077129e-06,2.20505434409913e-20
p2792_s0022,p2792,22,2,0.9994890149202779,0.0027310687739820244,-4.33289073000857,1.768875070844713e-06,6.798096297413596e-65,0.9994890149202779,0.0005092162046511109,4.6720925643650445e-25
p2792_s0023,p2792,23,3,0.9818508101689465,0.05647701904282473,-5.3019166317446516,1.9138707140845637e-05,1.4623556274999122e-82,0.01813005112391299,0.9818508101689465,2.0941090639956978e-18
p2792_s0024,p2792,24,1,0.9999999998737783,1.8662646706505226e-09,-4.578317584158204,1.2617354022506157e-10,0.9999999998737783,4.2670786926984555e-14,5.682952812141649e-15,5.462410025874946e-21
p2793_s0001,p2793,1,2,0.5221299892414633,0.43760586605138757,-15.318826883829432,0.0018514082896027302,1.7204537876193811e-31,0.5221299892414633,1.684300693655893e-07,0.47601843403886435
p2794_s0001,p2794,1,4,0.9998382160146929,0.0009816192374123166,-4.688485127496715,9.422007688276313e-07,1.728856515989998e-95,3.761736125440717e-09,0.0001608380228019661,0.9998382160146929
p2794_s0002,p2794,2,2,0.9990379285263545,0.005061945862330364,-10.912232456025782,0.0002080537585916607,3.6663945151843976e-19,0.9990379285263545,0.0007540177150522138,1.128996542180887e-15
p2794_s0003,p2794,3,3,0.9999857656740516,0.00010754572079535518,-4.807391502323672,1.4234255293109762e-05,1.7502241665598686e-128,7.065053856074367e-11,0.9999857656740516,5.081169223805108e-15
p2794_s0004,p2794,4,3,0.5576117918147475,0.42792468329928274,-6.36106265669348,0.0002640223509748328,2.805250730135836e-72,0.4421241853111117,0.5576117918147475,5.23166333284336e-10
p2794_s0005,p2794,5,3,0.9981670365427902,0.008364347408555508,-4.317320934277691,1.3471162937130222e-05,4.980714140546621e-89,0.0018194922942701309,0.9981670365427902,2.222017265784591e-15
p2794_s0006,p2794,6,3,0.9999732486841617,0.00020290155941294193,-4.2637043343299,1.944195795843299e-05,2.177643530926781e-93,6.54181206758501e-06,0.9999732486841617,7.675458126422752e-07
p2794_s0007,p2794,7,3,0.9967446307112179,0.013666722435241816,-5.175068414280135,1.5944439777976058e-05,7.298433529619024e-82,0.0032394248490043792,0.9967446307112179,2.7818808198262657e-19
p2794_s0008,p2794,8,2,0.9999623415885529,0.0002684398233022208,-4.3353994739409325,3.1187201169521756e-06,1.5994187186722293e-52,0.9999623415885529,3.4539691088000116e-05,2.425549014661702e-13
p2794_s0009,p2794,9,2,0.9999849708567524,0.00011826356253000809,-4.879427275525701,3.7129125858387548e-06,1.9155495411196133e-44,0.9999849708567524,1.131622598425969e-05,4.6772425447690405e-12
p2794_s0010,p2794,10,2,0.9999323692328894,0.000448563436467657,-3.5809986779328615,9.401029658696086e-07,2.3357178112913524e-64,0.9999323692328894,6.669066414481922e-05,4.394445403123018e-22
p2794_s0011,p2794,11,3,0.9999335171325737,0.0004386317972756007,-6.769283137562865,6.648286038148786e-05,1.3105261659599215e-137,7.0443992997256965e-12,0.9999335171325737,2.7489199103241076e-24
p2794_s0012,p2794,12,3,0.8383070519575077,0.27528083258974584,-7.835812267433926,6.597822136583287e-05,3.0366346080369756e-71,0.16162696982112673,0.8383070519575077,3.9793370002116815e-24
p2794_s0013,p2794,13,2,0.9999608351773716,0.0002768880902591501,-4.786825493612192,2.4035065473260108e-06,3.3048111601699057e-43,0.9999608351773716,3.6761316079038644e-05,2.1701340250180946e-15
p2794_s0014,p2794,14,3,0.9998030439369078,0.001166537799856043,-8.041587443455036,0.0001969560630400999,1.0452710422912682e-150,5.269034196686369e-14,0.9998030439369078,2.2446018708697556e-24
p2794_s0015,p2794,15,3,0.8962837632568411,0.2073754930397212,-5.160375760947444,7.061063239141941e-05,3.3723018341019463e-85,0.10364562611075843,0.8962837632568411,8.495491628673828e-15
